Jahr,Alter,Geschlecht,Anzahl,Kategorie
1930,15,weiblich,1283,Szenarien
1930,16,weiblich,1664,Szenarien
1930,17,weiblich,1972,Szenarien
1930,18,weiblich,2266,Szenarien
1930,19,weiblich,2515,Szenarien
1930,20,weiblich,2835,Szenarien
1930,21,weiblich,3054,Szenarien
1930,22,weiblich,3300,Szenarien
1930,23,weiblich,3163,Szenarien
1930,24,weiblich,3227,Szenarien
1930,25,weiblich,3222,Szenarien
1930,26,weiblich,3059,Szenarien
1930,27,weiblich,3164,Szenarien
1930,28,weiblich,3148,Szenarien
1930,29,weiblich,3179,Szenarien
1930,30,weiblich,3083,Szenarien
1930,31,weiblich,2888,Szenarien
1930,32,weiblich,2913,Szenarien
1930,33,weiblich,2759,Szenarien
1930,34,weiblich,2681,Szenarien
1930,35,weiblich,2587,Szenarien
1930,36,weiblich,2576,Szenarien
1930,37,weiblich,2524,Szenarien
1930,38,weiblich,2245,Szenarien
1930,39,weiblich,2284,Szenarien
1930,40,weiblich,2025,Szenarien
1930,41,weiblich,2150,Szenarien
1930,42,weiblich,2031,Szenarien
1930,43,weiblich,2028,Szenarien
1930,44,weiblich,1964,Szenarien
1930,45,weiblich,1865,Szenarien
1930,46,weiblich,1833,Szenarien
1930,47,weiblich,1822,Szenarien
1930,48,weiblich,1800,Szenarien
1930,49,weiblich,1814,Szenarien
1930,50,weiblich,1651,Szenarien
1930,51,weiblich,1750,Szenarien
1930,52,weiblich,1697,Szenarien
1930,53,weiblich,1710,Szenarien
1930,54,weiblich,1595,Szenarien
1930,55,weiblich,1555,Szenarien
1930,56,weiblich,1421,Szenarien
1930,57,weiblich,1351,Szenarien
1930,58,weiblich,1329,Szenarien
1930,59,weiblich,1117,Szenarien
1930,60,weiblich,1170,Szenarien
1930,61,weiblich,1121,Szenarien
1930,62,weiblich,1078,Szenarien
1930,63,weiblich,980,Szenarien
1930,64,weiblich,1037,Szenarien
1930,65,weiblich,846,Szenarien
1930,66,weiblich,803,Szenarien
1930,67,weiblich,770,Szenarien
1930,68,weiblich,716,Szenarien
1930,69,weiblich,562,Szenarien
1930,70,weiblich,654,Szenarien
1930,71,weiblich,538,Szenarien
1930,72,weiblich,489,Szenarien
1930,73,weiblich,403,Szenarien
1930,74,weiblich,406,Szenarien
1930,75,weiblich,319,Szenarien
1930,76,weiblich,285,Szenarien
1930,77,weiblich,253,Szenarien
1930,78,weiblich,205,Szenarien
1930,79,weiblich,171,Szenarien
1930,80,weiblich,167,Szenarien
1930,81,weiblich,134,Szenarien
1930,82,weiblich,104,Szenarien
1930,83,weiblich,91,Szenarien
1930,84,weiblich,86,Szenarien
1930,85,weiblich,39,Szenarien
1930,86,weiblich,38,Szenarien
1930,87,weiblich,22,Szenarien
1930,88,weiblich,21,Szenarien
1930,89,weiblich,16,Szenarien
1930,90,weiblich,13,Szenarien
1930,91,weiblich,7,Szenarien
1930,92,weiblich,6,Szenarien
1930,93,weiblich,3,Szenarien
1930,94,weiblich,2,Szenarien
1930,95,weiblich,2,Szenarien
1930,96,weiblich,1,Szenarien
1930,97,weiblich,0,Szenarien
1930,98,weiblich,0,Szenarien
1930,99,weiblich,0,Szenarien
1930,100,weiblich,0,Szenarien
1960,0,männlich,2684,Szenarien
1960,1,männlich,2692.8,Szenarien
1960,2,männlich,2668.6,Szenarien
1960,3,männlich,2588.7,Szenarien
1960,4,männlich,2493.8,Szenarien
1960,5,männlich,2406.4,Szenarien
1960,6,männlich,2317.5,Szenarien
1960,7,männlich,2331.8,Szenarien
1960,8,männlich,2368.8,Szenarien
1960,9,männlich,2246.4,Szenarien
1960,10,männlich,2317.9,Szenarien
1960,11,männlich,2237.8,Szenarien
1960,12,männlich,2303.3,Szenarien
1960,13,männlich,2432,Szenarien
1960,14,männlich,2460,Szenarien
1960,15,männlich,2555.1,Szenarien
1960,16,männlich,2591.5,Szenarien
1960,17,männlich,2881.2,Szenarien
1960,18,männlich,3175,Szenarien
1960,19,männlich,3516.3,Szenarien
1960,20,männlich,3845.7,Szenarien
1960,21,männlich,4046.8,Szenarien
1960,22,männlich,4127.7,Szenarien
1960,23,männlich,4164.3,Szenarien
1960,24,männlich,4241.5,Szenarien
1960,25,männlich,4119.4,Szenarien
1960,26,männlich,3961,Szenarien
1960,27,männlich,3850.5,Szenarien
1960,28,männlich,3727.8,Szenarien
1960,29,männlich,3693.2,Szenarien
1960,30,männlich,3595.7,Szenarien
1960,31,männlich,3484.5,Szenarien
1960,32,männlich,3401.3,Szenarien
1960,33,männlich,3261.1,Szenarien
1960,34,männlich,3267.4,Szenarien
1960,35,männlich,3165.1,Szenarien
1960,36,männlich,3024.6,Szenarien
1960,37,männlich,3031.2,Szenarien
1960,38,männlich,3002.1,Szenarien
1960,39,männlich,2968,Szenarien
1960,40,männlich,2995.3,Szenarien
1960,41,männlich,2412.4,Szenarien
1960,42,männlich,2330.4,Szenarien
1960,43,männlich,2315.6,Szenarien
1960,44,männlich,2349.4,Szenarien
1960,45,männlich,2410.6,Szenarien
1960,46,männlich,2687.1,Szenarien
1960,47,männlich,2760.4,Szenarien
1960,48,männlich,2866.1,Szenarien
1960,49,männlich,2863.8,Szenarien
1960,50,männlich,3113.2,Szenarien
1960,51,männlich,3063.6,Szenarien
1960,52,männlich,3186.8,Szenarien
1960,53,männlich,3077.7,Szenarien
1960,54,männlich,3077.7,Szenarien
1960,55,männlich,2923.2,Szenarien
1960,56,männlich,2813.6,Szenarien
1960,57,männlich,2742.8,Szenarien
1960,58,männlich,2748.7,Szenarien
1960,59,männlich,2666.6,Szenarien
1960,60,männlich,2345.8,Szenarien
1960,61,männlich,2262.7,Szenarien
1960,62,männlich,2105,Szenarien
1960,63,männlich,1972.1,Szenarien
1960,64,männlich,1922.4,Szenarien
1960,65,männlich,1707.6,Szenarien
1960,66,männlich,1633.9,Szenarien
1960,67,männlich,1510.6,Szenarien
1960,68,männlich,1341.4,Szenarien
1960,69,männlich,1348.5,Szenarien
1960,70,männlich,1081.9,Szenarien
1960,71,männlich,1099.6,Szenarien
1960,72,männlich,999.5,Szenarien
1960,73,männlich,931.1,Szenarien
1960,74,männlich,854.8,Szenarien
1960,75,männlich,726.6,Szenarien
1960,76,männlich,697.5,Szenarien
1960,77,männlich,610.2,Szenarien
1960,78,männlich,562.1,Szenarien
1960,79,männlich,491.7,Szenarien
1960,80,männlich,400.7,Szenarien
1960,81,männlich,338.7,Szenarien
1960,82,männlich,314.7,Szenarien
1960,83,männlich,255,Szenarien
1960,84,männlich,207.9,Szenarien
1960,85,männlich,173.8,Szenarien
1960,86,männlich,132.8,Szenarien
1960,87,männlich,114.2,Szenarien
1960,88,männlich,81.5,Szenarien
1960,89,männlich,51.7,Szenarien
1960,90,männlich,25.5,Szenarien
1960,91,männlich,22,Szenarien
1960,92,männlich,14,Szenarien
1960,93,männlich,7,Szenarien
1960,94,männlich,5.5,Szenarien
1960,95,männlich,3.9,Szenarien
1960,96,männlich,1.3,Szenarien
1960,97,männlich,0.4,Szenarien
1960,98,männlich,1.3,Szenarien
1960,99,männlich,1.1,Szenarien
1960,100,männlich,0,Szenarien
1960,0,weiblich,2580,Szenarien
1960,1,weiblich,2530.2,Szenarien
1960,2,weiblich,2507.4,Szenarien
1960,3,weiblich,2432.3,Szenarien
1960,4,weiblich,2343.2,Szenarien
1960,5,weiblich,2331.6,Szenarien
1960,6,weiblich,2245.5,Szenarien
1960,7,weiblich,2259.2,Szenarien
1960,8,weiblich,2295.2,Szenarien
1960,9,weiblich,2176.6,Szenarien
1960,10,weiblich,2312.1,Szenarien
1960,11,weiblich,2232.2,Szenarien
1960,12,weiblich,2297.7,Szenarien
1960,13,weiblich,2426,Szenarien
1960,14,weiblich,2454,Szenarien
1960,15,weiblich,2497.9,Szenarien
1960,16,weiblich,2533.5,Szenarien
1960,17,weiblich,2816.8,Szenarien
1960,18,weiblich,3104,Szenarien
1960,19,weiblich,3437.7,Szenarien
1960,20,weiblich,3519.3,Szenarien
1960,21,weiblich,3703.2,Szenarien
1960,22,weiblich,3777.3,Szenarien
1960,23,weiblich,3810.7,Szenarien
1960,24,weiblich,3881.5,Szenarien
1960,25,weiblich,3971.6,Szenarien
1960,26,weiblich,3819,Szenarien
1960,27,weiblich,3712.5,Szenarien
1960,28,weiblich,3594.2,Szenarien
1960,29,weiblich,3560.8,Szenarien
1960,30,weiblich,3841.3,Szenarien
1960,31,weiblich,3722.5,Szenarien
1960,32,weiblich,3633.7,Szenarien
1960,33,weiblich,3483.9,Szenarien
1960,34,weiblich,3490.6,Szenarien
1960,35,weiblich,3594.9,Szenarien
1960,36,weiblich,3435.4,Szenarien
1960,37,weiblich,3442.8,Szenarien
1960,38,weiblich,3409.9,Szenarien
1960,39,weiblich,3371,Szenarien
1960,40,weiblich,3473.7,Szenarien
1960,41,weiblich,2797.6,Szenarien
1960,42,weiblich,2702.6,Szenarien
1960,43,weiblich,2685.4,Szenarien
1960,44,weiblich,2724.6,Szenarien
1960,45,weiblich,2923.4,Szenarien
1960,46,weiblich,3258.9,Szenarien
1960,47,weiblich,3347.6,Szenarien
1960,48,weiblich,3475.9,Szenarien
1960,49,weiblich,3473.2,Szenarien
1960,50,weiblich,3733.8,Szenarien
1960,51,weiblich,3674.4,Szenarien
1960,52,weiblich,3822.2,Szenarien
1960,53,weiblich,3691.3,Szenarien
1960,54,weiblich,3691.3,Szenarien
1960,55,weiblich,3558.8,Szenarien
1960,56,weiblich,3425.4,Szenarien
1960,57,weiblich,3339.2,Szenarien
1960,58,weiblich,3346.3,Szenarien
1960,59,weiblich,3246.4,Szenarien
1960,60,weiblich,3216.2,Szenarien
1960,61,weiblich,3102.3,Szenarien
1960,62,weiblich,2886,Szenarien
1960,63,weiblich,2703.9,Szenarien
1960,64,weiblich,2635.6,Szenarien
1960,65,weiblich,2600.4,Szenarien
1960,66,weiblich,2488.1,Szenarien
1960,67,weiblich,2300.4,Szenarien
1960,68,weiblich,2042.6,Szenarien
1960,69,weiblich,2053.5,Szenarien
1960,70,weiblich,1782.1,Szenarien
1960,71,weiblich,1811.4,Szenarien
1960,72,weiblich,1646.5,Szenarien
1960,73,weiblich,1533.9,Szenarien
1960,74,weiblich,1408.2,Szenarien
1960,75,weiblich,1296.4,Szenarien
1960,76,weiblich,1244.5,Szenarien
1960,77,weiblich,1088.8,Szenarien
1960,78,weiblich,1002.9,Szenarien
1960,79,weiblich,877.3,Szenarien
1960,80,weiblich,815.3,Szenarien
1960,81,weiblich,689.3,Szenarien
1960,82,weiblich,640.3,Szenarien
1960,83,weiblich,519,Szenarien
1960,84,weiblich,423.1,Szenarien
1960,85,weiblich,351.2,Szenarien
1960,86,weiblich,268.2,Szenarien
1960,87,weiblich,230.8,Szenarien
1960,88,weiblich,164.5,Szenarien
1960,89,weiblich,104.3,Szenarien
1960,90,weiblich,76.5,Szenarien
1960,91,weiblich,66,Szenarien
1960,92,weiblich,42,Szenarien
1960,93,weiblich,21,Szenarien
1960,94,weiblich,16.5,Szenarien
1960,95,weiblich,14.1,Szenarien
1960,96,weiblich,4.7,Szenarien
1960,97,weiblich,1.6,Szenarien
1960,98,weiblich,3.7,Szenarien
1960,99,weiblich,2.9,Szenarien
1960,100,weiblich,2,Szenarien
1990,0,männlich,1476,Szenarien
1990,1,männlich,1421,Szenarien
1990,2,männlich,1455,Szenarien
1990,3,männlich,1342,Szenarien
1990,4,männlich,1389,Szenarien
1990,5,männlich,1255,Szenarien
1990,6,männlich,1341,Szenarien
1990,7,männlich,1301,Szenarien
1990,8,männlich,1206,Szenarien
1990,9,männlich,1288,Szenarien
1990,10,männlich,1308,Szenarien
1990,11,männlich,1187,Szenarien
1990,12,männlich,1194,Szenarien
1990,13,männlich,1149,Szenarien
1990,14,männlich,1172,Szenarien
1990,15,männlich,1242,Szenarien
1990,16,männlich,1254,Szenarien
1990,17,männlich,1419,Szenarien
1990,18,männlich,1601,Szenarien
1990,19,männlich,2020,Szenarien
1990,20,männlich,2567,Szenarien
1990,21,männlich,2996,Szenarien
1990,22,männlich,3440,Szenarien
1990,23,männlich,3776,Szenarien
1990,24,männlich,4150,Szenarien
1990,25,männlich,4204,Szenarien
1990,26,männlich,4348,Szenarien
1990,27,männlich,4311,Szenarien
1990,28,männlich,4100,Szenarien
1990,29,männlich,3789,Szenarien
1990,30,männlich,3599,Szenarien
1990,31,männlich,3379,Szenarien
1990,32,männlich,3292,Szenarien
1990,33,männlich,3258,Szenarien
1990,34,männlich,3165,Szenarien
1990,35,männlich,2858,Szenarien
1990,36,männlich,2850,Szenarien
1990,37,männlich,2740,Szenarien
1990,38,männlich,2754,Szenarien
1990,39,männlich,2620,Szenarien
1990,40,männlich,2761,Szenarien
1990,41,männlich,2481,Szenarien
1990,42,männlich,2501,Szenarien
1990,43,männlich,2579,Szenarien
1990,44,männlich,2628,Szenarien
1990,45,männlich,2551,Szenarien
1990,46,männlich,2504,Szenarien
1990,47,männlich,2418,Szenarien
1990,48,männlich,2369,Szenarien
1990,49,männlich,2256,Szenarien
1990,50,männlich,2126,Szenarien
1990,51,männlich,2089,Szenarien
1990,52,männlich,1994,Szenarien
1990,53,männlich,2012,Szenarien
1990,54,männlich,2050,Szenarien
1990,55,männlich,1988,Szenarien
1990,56,männlich,2083,Szenarien
1990,57,männlich,1952,Szenarien
1990,58,männlich,1917,Szenarien
1990,59,männlich,2023,Szenarien
1990,60,männlich,1938,Szenarien
1990,61,männlich,1894,Szenarien
1990,62,männlich,1782,Szenarien
1990,63,männlich,1746,Szenarien
1990,64,männlich,1829,Szenarien
1990,65,männlich,1729,Szenarien
1990,66,männlich,1599,Szenarien
1990,67,männlich,1623,Szenarien
1990,68,männlich,1469,Szenarien
1990,69,männlich,1509,Szenarien
1990,70,männlich,1504,Szenarien
1990,71,männlich,1232,Szenarien
1990,72,männlich,1135,Szenarien
1990,73,männlich,1106,Szenarien
1990,74,männlich,1093,Szenarien
1990,75,männlich,1028,Szenarien
1990,76,männlich,1124,Szenarien
1990,77,männlich,1085,Szenarien
1990,78,männlich,1042,Szenarien
1990,79,männlich,915,Szenarien
1990,80,männlich,985,Szenarien
1990,81,männlich,855,Szenarien
1990,82,männlich,800,Szenarien
1990,83,männlich,711,Szenarien
1990,84,männlich,620,Szenarien
1990,85,männlich,508,Szenarien
1990,86,männlich,417,Szenarien
1990,87,männlich,313,Szenarien
1990,88,männlich,259,Szenarien
1990,89,männlich,209,Szenarien
1990,90,männlich,165,Szenarien
1990,91,männlich,121,Szenarien
1990,92,männlich,86,Szenarien
1990,93,männlich,58,Szenarien
1990,94,männlich,29,Szenarien
1990,95,männlich,27,Szenarien
1990,96,männlich,17,Szenarien
1990,97,männlich,8,Szenarien
1990,98,männlich,7,Szenarien
1990,99,männlich,5,Szenarien
1990,100,männlich,2,Szenarien
1990,0,weiblich,1309,Szenarien
1990,1,weiblich,1420,Szenarien
1990,2,weiblich,1334,Szenarien
1990,3,weiblich,1278,Szenarien
1990,4,weiblich,1273,Szenarien
1990,5,weiblich,1338,Szenarien
1990,6,weiblich,1224,Szenarien
1990,7,weiblich,1158,Szenarien
1990,8,weiblich,1277,Szenarien
1990,9,weiblich,1193,Szenarien
1990,10,weiblich,1176,Szenarien
1990,11,weiblich,1169,Szenarien
1990,12,weiblich,1112,Szenarien
1990,13,weiblich,1136,Szenarien
1990,14,weiblich,1136,Szenarien
1990,15,weiblich,1117,Szenarien
1990,16,weiblich,1251,Szenarien
1990,17,weiblich,1323,Szenarien
1990,18,weiblich,1690,Szenarien
1990,19,weiblich,1951,Szenarien
1990,20,weiblich,2348,Szenarien
1990,21,weiblich,2707,Szenarien
1990,22,weiblich,2994,Szenarien
1990,23,weiblich,3309,Szenarien
1990,24,weiblich,3434,Szenarien
1990,25,weiblich,3618,Szenarien
1990,26,weiblich,3566,Szenarien
1990,27,weiblich,3480,Szenarien
1990,28,weiblich,3392,Szenarien
1990,29,weiblich,3232,Szenarien
1990,30,weiblich,3306,Szenarien
1990,31,weiblich,3080,Szenarien
1990,32,weiblich,2913,Szenarien
1990,33,weiblich,2790,Szenarien
1990,34,weiblich,2807,Szenarien
1990,35,weiblich,2747,Szenarien
1990,36,weiblich,2669,Szenarien
1990,37,weiblich,2649,Szenarien
1990,38,weiblich,2604,Szenarien
1990,39,weiblich,2516,Szenarien
1990,40,weiblich,2577,Szenarien
1990,41,weiblich,2439,Szenarien
1990,42,weiblich,2493,Szenarien
1990,43,weiblich,2488,Szenarien
1990,44,weiblich,2466,Szenarien
1990,45,weiblich,2514,Szenarien
1990,46,weiblich,2501,Szenarien
1990,47,weiblich,2397,Szenarien
1990,48,weiblich,2347,Szenarien
1990,49,weiblich,2309,Szenarien
1990,50,weiblich,2147,Szenarien
1990,51,weiblich,2234,Szenarien
1990,52,weiblich,2211,Szenarien
1990,53,weiblich,2207,Szenarien
1990,54,weiblich,2265,Szenarien
1990,55,weiblich,2317,Szenarien
1990,56,weiblich,2167,Szenarien
1990,57,weiblich,2313,Szenarien
1990,58,weiblich,2236,Szenarien
1990,59,weiblich,2269,Szenarien
1990,60,weiblich,2426,Szenarien
1990,61,weiblich,2376,Szenarien
1990,62,weiblich,2347,Szenarien
1990,63,weiblich,2270,Szenarien
1990,64,weiblich,2367,Szenarien
1990,65,weiblich,2387,Szenarien
1990,66,weiblich,2269,Szenarien
1990,67,weiblich,2242,Szenarien
1990,68,weiblich,2299,Szenarien
1990,69,weiblich,2235,Szenarien
1990,70,weiblich,2238,Szenarien
1990,71,weiblich,1849,Szenarien
1990,72,weiblich,1788,Szenarien
1990,73,weiblich,1776,Szenarien
1990,74,weiblich,1742,Szenarien
1990,75,weiblich,1772,Szenarien
1990,76,weiblich,2023,Szenarien
1990,77,weiblich,2007,Szenarien
1990,78,weiblich,1998,Szenarien
1990,79,weiblich,1961,Szenarien
1990,80,weiblich,1944,Szenarien
1990,81,weiblich,1809,Szenarien
1990,82,weiblich,1788,Szenarien
1990,83,weiblich,1632,Szenarien
1990,84,weiblich,1328,Szenarien
1990,85,weiblich,1195,Szenarien
1990,86,weiblich,1031,Szenarien
1990,87,weiblich,843,Szenarien
1990,88,weiblich,742,Szenarien
1990,89,weiblich,621,Szenarien
1990,90,weiblich,475,Szenarien
1990,91,weiblich,354,Szenarien
1990,92,weiblich,246,Szenarien
1990,93,weiblich,207,Szenarien
1990,94,weiblich,152,Szenarien
1990,95,weiblich,111,Szenarien
1990,96,weiblich,71,Szenarien
1990,97,weiblich,63,Szenarien
1990,98,weiblich,22,Szenarien
1990,99,weiblich,13,Szenarien
1990,100,weiblich,19,Szenarien
2017,0,männlich,2573,Szenarien
2017,1,männlich,2570,Szenarien
2017,2,männlich,2420,Szenarien
2017,3,männlich,2259,Szenarien
2017,4,männlich,2085,Szenarien
2017,5,männlich,2023,Szenarien
2017,6,männlich,1977,Szenarien
2017,7,männlich,1882,Szenarien
2017,8,männlich,1829,Szenarien
2017,9,männlich,1759,Szenarien
2017,10,männlich,1695,Szenarien
2017,11,männlich,1561,Szenarien
2017,12,männlich,1560,Szenarien
2017,13,männlich,1416,Szenarien
2017,14,männlich,1439,Szenarien
2017,15,männlich,1362,Szenarien
2017,16,männlich,1367,Szenarien
2017,17,männlich,1492,Szenarien
2017,18,männlich,1597,Szenarien
2017,19,männlich,1667,Szenarien
2017,20,männlich,2020,Szenarien
2017,21,männlich,2387,Szenarien
2017,22,männlich,2725,Szenarien
2017,23,männlich,2891,Szenarien
2017,24,männlich,3283,Szenarien
2017,25,männlich,3767,Szenarien
2017,26,männlich,4206,Szenarien
2017,27,männlich,4613,Szenarien
2017,28,männlich,4784,Szenarien
2017,29,männlich,4957,Szenarien
2017,30,männlich,4991,Szenarien
2017,31,männlich,4861,Szenarien
2017,32,männlich,4795,Szenarien
2017,33,männlich,4887,Szenarien
2017,34,männlich,4666,Szenarien
2017,35,männlich,4598,Szenarien
2017,36,männlich,4534,Szenarien
2017,37,männlich,4525,Szenarien
2017,38,männlich,4163,Szenarien
2017,39,männlich,4019,Szenarien
2017,40,männlich,3894,Szenarien
2017,41,männlich,3660,Szenarien
2017,42,männlich,3448,Szenarien
2017,43,männlich,3474,Szenarien
2017,44,männlich,3240,Szenarien
2017,45,männlich,3265,Szenarien
2017,46,männlich,3181,Szenarien
2017,47,männlich,3244,Szenarien
2017,48,männlich,3124,Szenarien
2017,49,männlich,3082,Szenarien
2017,50,männlich,3015,Szenarien
2017,51,männlich,2940,Szenarien
2017,52,männlich,2893,Szenarien
2017,53,männlich,2900,Szenarien
2017,54,männlich,2682,Szenarien
2017,55,männlich,2498,Szenarien
2017,56,männlich,2336,Szenarien
2017,57,männlich,2258,Szenarien
2017,58,männlich,2102,Szenarien
2017,59,männlich,1989,Szenarien
2017,60,männlich,1936,Szenarien
2017,61,männlich,1918,Szenarien
2017,62,männlich,1717,Szenarien
2017,63,männlich,1690,Szenarien
2017,64,männlich,1553,Szenarien
2017,65,männlich,1556,Szenarien
2017,66,männlich,1445,Szenarien
2017,67,männlich,1482,Szenarien
2017,68,männlich,1329,Szenarien
2017,69,männlich,1348,Szenarien
2017,70,männlich,1352,Szenarien
2017,71,männlich,1325,Szenarien
2017,72,männlich,1273,Szenarien
2017,73,männlich,1198,Szenarien
2017,74,männlich,1171,Szenarien
2017,75,männlich,1116,Szenarien
2017,76,männlich,1004,Szenarien
2017,77,männlich,900,Szenarien
2017,78,männlich,868,Szenarien
2017,79,männlich,795,Szenarien
2017,80,männlich,784,Szenarien
2017,81,männlich,788,Szenarien
2017,82,männlich,690,Szenarien
2017,83,männlich,725,Szenarien
2017,84,männlich,594,Szenarien
2017,85,männlich,537,Szenarien
2017,86,männlich,482,Szenarien
2017,87,männlich,482,Szenarien
2017,88,männlich,403,Szenarien
2017,89,männlich,314,Szenarien
2017,90,männlich,298,Szenarien
2017,91,männlich,212,Szenarien
2017,92,männlich,181,Szenarien
2017,93,männlich,158,Szenarien
2017,94,männlich,100,Szenarien
2017,95,männlich,70,Szenarien
2017,96,männlich,58,Szenarien
2017,97,männlich,35,Szenarien
2017,98,männlich,23,Szenarien
2017,99,männlich,12,Szenarien
2017,100,männlich,17,Szenarien
2017,0,weiblich,2402,Szenarien
2017,1,weiblich,2332,Szenarien
2017,2,weiblich,2187,Szenarien
2017,3,weiblich,2215,Szenarien
2017,4,weiblich,2059,Szenarien
2017,5,weiblich,1860,Szenarien
2017,6,weiblich,1833,Szenarien
2017,7,weiblich,1812,Szenarien
2017,8,weiblich,1815,Szenarien
2017,9,weiblich,1589,Szenarien
2017,10,weiblich,1528,Szenarien
2017,11,weiblich,1555,Szenarien
2017,12,weiblich,1498,Szenarien
2017,13,weiblich,1439,Szenarien
2017,14,weiblich,1297,Szenarien
2017,15,weiblich,1348,Szenarien
2017,16,weiblich,1268,Szenarien
2017,17,weiblich,1356,Szenarien
2017,18,weiblich,1344,Szenarien
2017,19,weiblich,1636,Szenarien
2017,20,weiblich,1884,Szenarien
2017,21,weiblich,2202,Szenarien
2017,22,weiblich,2438,Szenarien
2017,23,weiblich,2897,Szenarien
2017,24,weiblich,3314,Szenarien
2017,25,weiblich,3653,Szenarien
2017,26,weiblich,4195,Szenarien
2017,27,weiblich,4514,Szenarien
2017,28,weiblich,4669,Szenarien
2017,29,weiblich,4910,Szenarien
2017,30,weiblich,4859,Szenarien
2017,31,weiblich,4769,Szenarien
2017,32,weiblich,4641,Szenarien
2017,33,weiblich,4593,Szenarien
2017,34,weiblich,4321,Szenarien
2017,35,weiblich,4304,Szenarien
2017,36,weiblich,4098,Szenarien
2017,37,weiblich,4150,Szenarien
2017,38,weiblich,3871,Szenarien
2017,39,weiblich,3670,Szenarien
2017,40,weiblich,3474,Szenarien
2017,41,weiblich,3340,Szenarien
2017,42,weiblich,3217,Szenarien
2017,43,weiblich,3027,Szenarien
2017,44,weiblich,2959,Szenarien
2017,45,weiblich,2829,Szenarien
2017,46,weiblich,2739,Szenarien
2017,47,weiblich,2673,Szenarien
2017,48,weiblich,2728,Szenarien
2017,49,weiblich,2686,Szenarien
2017,50,weiblich,2727,Szenarien
2017,51,weiblich,2683,Szenarien
2017,52,weiblich,2579,Szenarien
2017,53,weiblich,2555,Szenarien
2017,54,weiblich,2424,Szenarien
2017,55,weiblich,2364,Szenarien
2017,56,weiblich,2256,Szenarien
2017,57,weiblich,2290,Szenarien
2017,58,weiblich,2142,Szenarien
2017,59,weiblich,2097,Szenarien
2017,60,weiblich,1929,Szenarien
2017,61,weiblich,1932,Szenarien
2017,62,weiblich,1829,Szenarien
2017,63,weiblich,1828,Szenarien
2017,64,weiblich,1827,Szenarien
2017,65,weiblich,1802,Szenarien
2017,66,weiblich,1683,Szenarien
2017,67,weiblich,1656,Szenarien
2017,68,weiblich,1582,Szenarien
2017,69,weiblich,1565,Szenarien
2017,70,weiblich,1614,Szenarien
2017,71,weiblich,1558,Szenarien
2017,72,weiblich,1541,Szenarien
2017,73,weiblich,1565,Szenarien
2017,74,weiblich,1468,Szenarien
2017,75,weiblich,1464,Szenarien
2017,76,weiblich,1423,Szenarien
2017,77,weiblich,1244,Szenarien
2017,78,weiblich,1245,Szenarien
2017,79,weiblich,1224,Szenarien
2017,80,weiblich,1217,Szenarien
2017,81,weiblich,1194,Szenarien
2017,82,weiblich,1226,Szenarien
2017,83,weiblich,1113,Szenarien
2017,84,weiblich,1128,Szenarien
2017,85,weiblich,1029,Szenarien
2017,86,weiblich,1024,Szenarien
2017,87,weiblich,981,Szenarien
2017,88,weiblich,909,Szenarien
2017,89,weiblich,769,Szenarien
2017,90,weiblich,672,Szenarien
2017,91,weiblich,596,Szenarien
2017,92,weiblich,503,Szenarien
2017,93,weiblich,390,Szenarien
2017,94,weiblich,308,Szenarien
2017,95,weiblich,257,Szenarien
2017,96,weiblich,189,Szenarien
2017,97,weiblich,131,Szenarien
2017,98,weiblich,85,Szenarien
2017,99,weiblich,39,Szenarien
2017,100,weiblich,88,Szenarien
